text,rating,vector
"다양한 파이종류를 판매하는 카페입니다.
2층까지 구성되어있으며 주말에는 이 특색있는 가게를 방문하기 위해 많은 사람들이 방문하는 듯 해요.
디저트 타르트같은 파이종류, 오리지널느낌의 클래식한 파이, 식사로 가능한 파이류가 있으며, 콘과 다양한 비스킷도 판매하고있어요.
저와 지인은 클래식한 느낌의 애플 크럼블파이 하나와 바닐라라떼 (아이스), 솔티카라멜라떼(핫) 으로 주문했어요.

▶️ 애플크럼블파이
▶️ 바닐라라떼 아이스
▶️ 솔티카라멜 핫

애플크럼블은 이름애 걸맞게 넉넉한 양의 애플과 시나몬 파우더가 인상적이었어요. 시나몬의 향을 좋아하는지라 애플파이랑 궁합이 더 잘 느껴지는 것 같아서 좋았습니다. 타 카페의 애플파이와 비교했을 때 엄청 달지 않아서 사과 특유의 달달함을 느낄 수 있어서 좋은 인상이었어요.
아쉬운점은 바닐라라떼였는데요, 여기는 얼음을 간얼음을 사용하는 점이에요. 개인마다 취향차이긴 하겠지만, 음료를 상대적으로 빨리 마시는 스타일이 아닌 사람에게는 단점이 될 수 있어요. 특히 커피 자체가 라떼였음에도 불구하고 우유량이 상대적으로 적게 느껴저서 라떼가 밍밍하게 느껴졌으며, 원두도 맛 자체는 크게 나지 않아서 무난한 느낌이었어요. 산미가 없어서 제 스타일에는 맞는 원두인 듯해요. 다만 커피맛이 연합니다.
솔티카라멜 라떼는 달달하고 동일한 느낌을 받았으나, 무난해서 괜찮았어요.
주말에 사람이 많아서 직원들이 힘들 법 하지만, 그래도 친절하게 응대해주셔서 좋아요. 다만 손님들이 너무 많아서 빈자리를 찾기 힘들고, 2층의 경우 테이블 정리가 셀프이기 때문에 조금 귀찮을 순 있어요.",4,"[ 7.16849089e-01 -7.86168218e-01  6.74757510e-02 -8.20945024e-01
  4.45282787e-01 -4.11440611e-01  2.03682587e-01  9.55964178e-02
  1.21879607e-01  3.07487994e-01  3.18116605e-01 -1.15274914e-01
  5.87152421e-01 -1.67238677e+00 -6.28627002e-01 -1.31653619e+00
 -4.33130980e-01  7.79097319e-01 -6.76890373e-01  1.26590025e+00
 -6.66933119e-01 -1.45433712e+00 -2.75772035e-01 -1.38691440e-02
  5.81387818e-01  1.17863536e+00  1.08275628e+00 -4.37254906e-01
  7.21871912e-01 -3.64719033e-02  4.51256633e-01 -1.18546449e-01
  5.93519092e-01  5.57726383e-01 -1.88534319e+00 -1.36592019e+00
  1.77660382e+00  2.20425200e+00 -1.73226953e-01 -4.08564568e-01
  5.73788881e-01  2.86886185e-01  8.36018860e-01  9.02071059e-01
 -5.21490693e-01 -1.13312215e-01  1.57825458e+00  9.42485750e-01
  3.28390718e-01 -9.51730788e-01 -2.74550915e-01 -1.60922897e+00
  4.59506691e-01 -1.09945393e+00 -1.52484405e+00  7.27724731e-01
  1.92511201e+00  5.75872898e-01 -2.93371916e-01 -6.02034986e-01
  5.48259616e-02  1.29733407e+00  1.54182482e+00  2.08027493e-02
 -5.36591291e-01  5.81667840e-01 -9.91710067e-01  6.90621555e-01
  1.22063947e+00 -1.23086905e+00 -5.25003433e-01  1.11530709e+00
  8.27710152e-01  6.71705067e-01 -9.69243571e-02  2.39683867e-01
  4.26558018e-01 -8.58752072e-01 -5.97494006e-01  8.71030211e-01
  9.87070560e-01  1.71729490e-01 -1.16881502e+00  4.86219451e-02
  4.31767553e-01 -1.23657942e+00 -2.67308444e-01 -2.90868461e-01
 -9.02859330e-01 -3.76525640e-01  3.33082706e-01  7.66065061e-01
  3.95166785e-01  8.45626742e-02  4.71697211e-01  1.09066620e-01
 -1.84917480e-01  1.40813470e-01  2.83395553e+00 -8.69948640e-02
 -6.82144701e-01 -1.02569067e+00 -1.83444858e+00 -8.01623166e-01
  6.93479061e-01  9.42550302e-02  2.18144104e-01 -1.11628044e+00
 -1.60818994e+00  1.20063233e+00  5.40872812e-01 -3.43030661e-01
  4.17347819e-01  7.46589482e-01  1.91060781e+00 -1.65299609e-01
 -1.35772514e+00  1.36240530e+00 -3.95405829e-01  2.81275064e-01
  2.55460143e+00  1.38072836e+00  4.68215561e+00 -5.89382112e-01
  6.52459025e-01  1.62959293e-01 -2.20091611e-01 -1.33144879e+00
 -8.79325628e-01 -7.94501424e-01 -1.09822345e+00  4.74536121e-01
  1.82516730e+00 -1.22354174e+00  3.11679095e-01 -1.11307788e+00
 -9.58472490e-01  3.26540321e-01  3.46670747e-01  1.02320082e-01
  3.95985365e-01 -1.05759907e+00 -6.12769067e-01 -9.33441877e-01
 -4.38757807e-01 -1.01634800e+00  8.91089916e-01 -3.09293509e-01
  2.70729482e-01 -1.02617037e+00  1.67860702e-01 -7.53559172e-02
 -3.97711575e-01  5.88595390e-01  1.18639266e+00  2.34623939e-01
 -1.61907828e+00  1.48056912e+00  5.69673598e-01 -7.75256693e-01
 -1.15779057e-01  8.77472609e-02 -9.31183994e-01  5.30004025e-01
  1.12268448e+00 -1.88984561e+00  1.58772850e+00 -2.10311547e-01
 -6.29420727e-02 -2.49117300e-01 -1.02751207e+00  1.38561666e+00
 -1.57032341e-01 -7.47194529e-01  2.02569604e+00  2.54670590e-01
 -6.59453750e-01  1.82353914e-01 -1.66166663e+00  6.65418208e-01
  4.74355638e-01 -7.36685812e-01 -2.27483630e+00  1.41220570e+00
  5.92787564e-01  6.54172063e-01 -1.19099312e-01  1.09558903e-01
  4.03581172e-01  5.89605927e-01  6.57917619e-01 -3.86991464e-02
 -1.62379122e+00 -1.86519182e+00 -8.77557337e-01  4.36796308e-01
 -9.80534315e-01  5.98631620e-01  1.16581571e+00  1.04773748e+00
 -1.07029629e+00  1.17618716e+00  2.28652090e-01 -9.32421267e-01
  7.79250264e-01  4.46274817e-01 -7.56225884e-02 -7.99632251e-01
 -5.64848721e-01  1.66251108e-01 -6.00377679e-01 -1.64982900e-01
  5.80324769e-01 -1.29023880e-01 -9.90541279e-01  8.38878274e-01
  1.22000504e+00 -7.06313133e-01 -1.29399300e+00 -2.14976758e-01
 -2.92668283e-01  1.20058918e+00 -7.21370697e-01  7.62208879e-01
 -1.14051414e+00 -2.96344236e-03 -1.24699330e+00 -1.86739750e-02
  2.71603733e-01 -5.26455760e-01  2.74074435e-01  2.64689922e+00
  9.64888573e-01 -1.63111344e-01  1.48486567e+00  1.42956376e+00
  1.76768351e+00  2.74836808e-01 -5.33696413e-01  1.15432477e+00
  9.30548191e-01 -7.79349685e-01 -1.65861428e+00 -5.64911485e-01
 -9.37655330e-01  1.03706157e+00 -3.57856363e-01  2.60430127e-01
  9.78895485e-01 -8.86439562e-01 -6.59782887e-01 -7.02718049e-02
  6.13550842e-01  4.44227248e-01 -1.50896892e-01 -9.96263564e-01
  9.80529487e-01  1.13000655e+00  7.71298230e-01  5.11055350e-01
 -4.67930399e-02  2.87574267e+00 -2.81506240e-01 -7.51822770e-01
 -2.39405781e-01 -5.97342439e-02  2.17432410e-01  3.03452522e-01
 -8.44486713e-01  1.21595144e+00 -4.79269832e-01  2.13749599e+00
 -1.21396828e+00 -2.86437184e-01 -6.54841542e-01  1.29859662e+00
 -2.79725492e-01 -7.62430057e-02  8.34681749e-01  7.69467235e-01
  3.79416198e-01  1.23778856e+00 -4.54521894e-01 -3.14889336e+00
 -1.99294877e+00 -1.12421644e+00 -2.79269457e-01  9.80071247e-01
 -1.77726686e-01  1.39534950e-01 -1.02244511e-01 -1.33475065e+00
 -8.72927904e-01  2.04832268e+00  1.54903606e-01  1.73626339e+00
  6.04528666e-01  7.84804523e-01  9.03074801e-01 -1.07061505e+00
  1.26102126e+00  2.77725130e-01  5.90673685e-02 -3.57824594e-01
 -5.71364343e-01 -1.54455519e+00  1.39028156e+00  4.15503621e-01
  7.01899827e-01 -9.50866938e-02  1.43488896e+00  5.64558148e-01
  4.90662783e-01  1.64762497e-01  2.72768527e-01  4.37297702e-01
 -2.33207822e-01 -9.58650470e-01  2.65765369e-01 -1.11491881e-01
 -1.04560316e+00 -7.36462533e-01  8.74516189e-01 -3.00856736e-02
  8.30366969e-01 -1.09692633e+00  1.40840459e+00 -3.71093273e-01
 -8.77658188e-01  7.73801625e-01  5.07303715e-01 -2.20140982e+00
  1.19688034e+00  3.23867738e-01 -7.15342760e-01 -1.28932983e-01
 -1.43094331e-01  8.89938474e-01 -6.91190422e-01 -6.55411631e-02
 -1.02321756e+00 -1.67549141e-02  1.23357141e+00 -3.71868879e-01
 -3.85292545e-02  1.84994657e-02  5.22255838e-01 -3.90973151e-01
 -1.12481260e+00 -1.21259308e+00 -5.13653159e-01  7.37871408e-01
 -1.01451170e+00  5.35595000e-01 -2.11441129e-01 -1.07565999e+00
 -9.96699870e-01  2.60889411e-01  2.92170733e-01 -6.59051955e-01
  3.61478746e-01  1.09407914e+00  1.82550728e-01 -2.60003418e-01
 -1.96990979e+00 -1.23721588e+00  3.60707909e-01 -2.33134240e-01
  3.06782544e-01 -1.52596712e+00  6.27570927e-01 -3.52882177e-01
  3.81680965e-01 -4.73331451e-01 -7.71369785e-02  9.13560390e-01
  1.95835531e-01 -3.92212309e-02 -4.40435022e-01 -4.46277499e-01
  4.15400922e-01 -3.66887867e-01  3.12774777e-01 -1.41050071e-01
 -9.28378165e-01 -3.22738886e-01  1.83101326e-01 -7.74146169e-02
  9.52469766e-01  8.46424639e-01  3.30666304e-02  1.24016356e+00
  1.05575359e+00  1.17472756e+00  1.72225237e+00  2.11885981e-02
 -5.92412055e-01  4.16665643e-01 -6.99981093e-01  1.17504323e+00
 -7.19347000e-02 -1.86385915e-01 -4.84671414e-01 -1.80647463e-01
  1.76589656e+00  1.34519088e+00 -5.20975113e+00 -5.50518036e-01
 -7.16864705e-01 -7.17932701e-01  1.36016357e+00  6.85447752e-01
  2.13324770e-01  8.13250065e-01  8.94688427e-01 -2.25124669e+00
 -3.95700186e-01  9.30650532e-02 -5.52116454e-01  1.43247128e-01
 -5.47981739e-01 -3.47776264e-01  8.00739944e-01 -5.02442420e-01
 -8.30165923e-01  6.91590130e-01 -1.61134696e+00  3.90267223e-02
 -1.10459089e+00  1.03782117e-02  1.08926427e+00 -1.21452582e+00
 -2.87052020e-02 -1.04780483e+00 -7.84551322e-01 -3.12919855e-01
 -9.09921706e-01 -6.00230396e-01  3.64356816e-01 -1.88360536e+00
  2.97399819e-01 -1.55579638e+00  1.77975082e+00 -2.78006911e-01
 -3.92598480e-01 -6.56576082e-03 -3.28860712e+00  3.13258022e-01
  1.27567673e+00  9.36720893e-03 -3.94725442e-01  1.13713980e+00
 -1.40756629e-02  4.44137424e-01 -1.17409497e-01  4.23979938e-01
 -7.84262240e-01 -9.82730329e-01 -1.31848574e+00 -6.65645719e-01
  1.24989069e+00  4.52996552e-01  7.76183188e-01 -7.57133365e-01
 -1.01719320e+00 -4.39708680e-02  9.34866488e-01 -6.94373548e-02
 -1.48853034e-01  7.31960177e-01  5.80664217e-01  1.53992021e+00
  5.45804322e-01 -1.08469522e+00 -1.28566360e+00  1.54200566e+00
  4.78220761e-01  5.13503790e-01  1.91289172e-01 -1.54835433e-01
 -6.35338604e-01 -1.42194390e-01  6.24218285e-01 -1.27880180e+00
  2.29219168e-01 -7.25667119e-01 -6.56404018e-01  3.77232023e-02
 -5.37589550e-01  1.15474341e-02 -1.63362694e+00 -7.58817792e-01
 -1.23360455e+00  5.03503799e-01  1.36268508e+00  1.66808414e+00
 -1.01891518e+00 -3.98660570e-01 -3.77441198e-01  6.71790764e-02
 -9.03439939e-01  9.08950157e-03 -1.09933519e+00 -7.53031135e-01
  1.29147458e+00 -9.90613699e-01 -1.10101140e+00  1.47458404e-01
 -5.23844719e-01  2.83798718e+00 -1.20639741e+00 -3.47995400e-01
 -8.09881330e-01  8.33026171e-01 -8.06513965e-01  1.37875760e+00
 -3.85563582e-01  5.67164481e-01  1.24353468e+00 -1.69905648e-03
  8.61886144e-03  1.43635166e+00  3.58197004e-01  9.95826542e-01
  1.58124894e-01 -1.25091326e+00  1.64486766e-02  6.38810515e-01
  4.99414682e-01  4.98344541e-01  8.37514043e-01  8.74525189e-01
  5.76990724e-01  1.24577260e+00  4.88253683e-01  6.18680656e-01
  3.35688800e-01 -7.40093529e-01 -3.72632146e-01 -2.30085874e+00
  1.41063295e-02  1.17842162e+00  2.80871332e-01 -1.17538798e+00
 -4.16772217e-01 -8.14040780e-01  8.81333053e-01 -2.09254801e-01
  7.41911292e-01 -8.00094008e-01  6.11204982e-01 -5.88987231e-01
  9.73642319e-02  5.59799373e-01 -4.17140841e-01  3.59313548e-01
  8.01446557e-01  4.73142475e-01  1.82949519e+00 -1.29460132e+00
  1.41754419e-01  6.75368011e-01  2.45670050e-01  5.86646497e-01
 -1.25955975e+00 -1.23226154e+00 -1.26991522e+00  7.17966378e-01
 -1.61853898e+00 -2.67581612e-01  4.53554153e-01  2.82897949e-01
 -1.53188348e+00 -3.46169062e-02  3.80549848e-01 -1.22538471e+00
  1.20600611e-01  5.95900059e-01 -7.30270222e-02 -7.62127817e-01
 -3.96974795e-02  1.11817992e+00  2.61433423e-01  1.81693077e-01
  2.11044407e+00  3.38506877e-01  9.67852652e-01 -5.22089362e-01
  1.30550122e+00 -2.25367713e+00  7.33446181e-01  2.29252172e+00
  9.68598962e-01  7.08371699e-02 -2.12758660e+00  5.84126115e-01
 -1.02464902e+00  2.75916159e-01 -5.57035208e-01 -5.63343763e-01
  3.79375130e-01  1.07576168e+00 -1.62695408e-01  1.95924908e-01
 -1.34091926e+00  1.47674108e+00 -1.07685494e+00 -3.61881644e-01
 -2.12284297e-01 -6.33557796e-01 -1.50977397e+00  5.21801531e-01
 -4.00508261e+00 -6.09158993e-01 -4.11427379e-01  7.41514146e-01
  7.87499428e-01  8.58426511e-01 -1.12439203e+00 -1.61659384e+00
 -5.94268739e-01  1.31591415e+00  2.76063621e-01  7.96328187e-01
  2.83678085e-01  1.31016243e+00  5.97095788e-01 -1.93013653e-01
 -2.01602221e+00  1.72230458e+00  5.90787351e-01 -5.59411764e-01
  2.37283182e+00  1.05430737e-01 -8.16700980e-03 -4.44454938e-01
 -1.67939767e-01  3.54052424e-01 -7.18257904e-01  4.10961598e-01
 -2.53556490e+00 -1.10539865e+00  3.20586681e-01 -2.06701565e+00
  1.73665619e+00 -2.97559142e-01 -3.14531177e-01  4.95696545e-01
  2.97346652e-01 -1.56628937e-01  1.11248982e+00 -6.48441374e-01
  4.87473905e-02 -8.98484468e-01 -1.31549299e+00 -1.67577112e+00
 -1.74046412e-01  1.53596616e+00  3.43822427e-02 -4.38335121e-01
 -1.30028617e+00  1.09583640e+00 -9.63846922e-01  5.92393756e-01
 -3.68511707e-01 -5.38028181e-01 -9.18398201e-01  4.51830208e-01
 -2.91263908e-01  6.26676083e-01  1.73762107e+00  2.17191339e+00
  1.85394537e+00  6.45857513e-01  1.31977737e+00  1.55414653e+00
  1.65798259e+00 -5.34532070e-01  7.39934683e-01 -8.13593149e-01
  2.18250886e-01  7.15709478e-03  2.05711699e+00  1.93663526e+00
  5.96670270e-01 -1.09148586e+00 -7.11599469e-01  1.88638306e+00
  5.04525363e-01 -7.06849456e-01  3.31523955e-01 -4.39117461e-01
 -1.33335412e+00  9.25276056e-02  6.53221428e-01 -7.03560770e-01
 -3.93618202e+00 -4.88822967e-01  1.02462105e-01 -9.66674268e-01
 -6.72722697e-01 -1.44334108e-01  1.38845861e+00  1.25079429e+00
  2.56315246e-02  7.48292357e-02  1.93889117e+00 -6.71470091e-02
 -1.06009698e+00  1.25611889e+00 -2.20214590e-01 -4.52108800e-01
 -1.22415328e+00 -5.65965652e-01  1.51439977e+00 -7.07246780e-01
 -2.48202652e-01  4.95483339e-01  1.30269265e+00  3.31761912e-02
 -1.00408532e-01  7.21673429e-01  2.56498098e-01 -3.81604671e-01
 -9.20104444e-01  1.59544542e-01 -2.35636806e+00 -7.01097488e-01
 -4.43434715e-01 -4.68585014e-01  5.40705740e-01 -1.30409822e-01
 -1.10991895e+00  1.99467331e-01 -2.06254935e+00 -2.74574846e-01
 -7.23734319e-01  1.75876236e+00  3.43440473e-01 -1.43584132e+00
  9.24503624e-01 -1.11091077e+00  7.90614188e-01 -9.59895492e-01
 -1.10656643e+00  5.99573791e-01  6.53307855e-01 -6.63693488e-01
  3.22704315e-01 -1.28235936e+00 -1.47540772e+00 -1.42127085e+00
 -1.02574658e+00  1.14717853e+00 -3.92471522e-01  8.08839023e-01
  4.06034559e-01  4.52049762e-01  8.05561841e-01  1.25437975e+00
 -1.38798609e-01 -1.35599172e+00 -2.71945167e+00 -9.73981440e-01
  8.12951684e-01  1.04573262e+00  7.35876143e-01 -9.24057886e-03]"
