text,date,rating,month,vector
"그날마다 나오는 파이가 다르다.저녁 6시 반 정도 갔을 때 남은 파이는 4종류 정도, 자리는 만석.쿠키 진열장에 있던 메뉴 2개를 선택해서 포장.에그파이로 데워 먹었어야 하는건가 싶은데둘다 데워 먹지 않고 먹었다.에그파이는 그래도 취향에 맞는지 맛있었음.-에그파이-스모어 쿠키에그파이는 에그타르트 2배 이상 사이즈 업되고 흐트러지지 않은 맛.스모어 쿠키는 진한 초콜렛 쿠키 위에 마시멜로우.매일 나오는 메뉴가 조금씩 다를 테지만 그 재료를 짙게 사용한 맛이 나온다고 생각하면 되지않을까 싶다. 그래서 본인이 좋아하는 맛을 잘 알고 있어야 실패할 확률은 없을듯.",2021-09-10,4.0,9,"[-4.09998655e-01 -8.15592527e-01  5.13384283e-01 -6.21841371e-01
  5.93027949e-01 -1.23182833e-01  7.43838131e-01  1.26479253e-01
  3.92363101e-01  2.59460807e-01 -6.34051979e-01  7.04343840e-02
  4.85918857e-03 -9.63468134e-01 -1.77830979e-01 -1.35820591e+00
 -1.24780309e+00  1.57482815e+00  4.85304773e-01  5.99220335e-01
 -1.76515818e+00 -1.03453875e+00 -4.45657745e-02  2.62671441e-01
  1.63421178e+00  9.78494406e-01  7.68160343e-01  7.56290257e-02
  1.01947796e+00 -1.13343573e+00  2.09370494e-01 -9.39826787e-01
 -1.80210322e-01  5.51265895e-01 -1.98201823e+00 -1.67117071e+00
  2.10178566e+00  1.26275754e+00 -9.75463033e-01 -1.00800920e+00
 -1.39869496e-01  1.65551841e-01  4.71655279e-01  1.48443627e+00
  8.75470340e-01  3.71480763e-01  1.31547523e+00 -8.73711258e-02
  1.61664522e+00 -7.35615194e-01  8.94395173e-01 -8.79650235e-01
  5.22067428e-01 -6.26081586e-01 -1.26266611e+00  5.52429736e-01
  1.56953967e+00  4.65934932e-01  6.93948865e-01 -4.56929088e-01
 -3.25904876e-01  9.41664815e-01  2.40550566e+00 -1.26593292e-01
 -1.83643132e-01  3.47756177e-01 -2.67667305e-02  5.57707071e-01
 -8.94013271e-02 -9.19867277e-01 -3.69248062e-01  1.60784447e+00
  6.30908251e-01  3.45094442e-01 -1.80059999e-01 -1.17713183e-01
  5.81765890e-01 -3.61810207e-01 -3.26575935e-01  9.35576320e-01
  1.13556504e+00 -3.62881839e-01 -1.39317954e+00 -2.20529363e-01
  1.04577875e+00 -8.56345236e-01 -1.53550565e-01 -3.73652846e-01
 -5.62064171e-01  1.04193270e-01  5.27558625e-01  7.53904581e-01
  6.84335172e-01  3.42360824e-01  1.04365639e-01  4.74381089e-01
 -7.93114841e-01  1.06957686e+00  4.16329336e+00 -1.86452687e-01
 -8.08650672e-01 -1.10997760e+00 -1.12875736e+00 -1.04485464e+00
 -2.16671571e-01  5.05841076e-01 -6.53062046e-01 -4.87324148e-01
 -1.13512087e+00  9.82454568e-02  6.74332976e-01 -3.05828512e-01
  5.30666173e-01  5.54833829e-01  6.00506246e-01  3.53379905e-01
 -1.17293191e+00  9.80456114e-01 -8.73981535e-01 -1.76457763e-01
  2.78539944e+00  1.76059175e+00  3.08173132e+00 -2.93830007e-01
  1.03361976e+00 -7.81791091e-01 -2.95804203e-01 -1.88358498e+00
 -1.10214281e+00 -4.23962623e-01 -1.36740971e+00 -4.47292894e-01
  1.62088788e+00 -1.00404036e+00  2.85386771e-01 -1.57038450e+00
 -1.88732660e+00  7.03215301e-01 -8.80868852e-01 -1.85294360e-01
  1.45209146e+00 -1.02172899e+00 -5.20425260e-01 -1.60549164e-01
 -5.07910848e-01 -1.64161730e+00  7.09915519e-01 -2.58823663e-01
  1.67567825e+00 -1.48938692e+00  5.53892612e-01  6.90256238e-01
 -1.01146030e+00  9.93698597e-01  1.16168284e+00 -3.83076280e-01
 -2.06471235e-01  7.65806362e-02  1.22826910e+00 -1.19196665e+00
 -2.64941514e-01 -3.65414202e-01 -3.53444874e-01  2.82195151e-01
 -6.25745773e-01 -1.50047195e+00  3.93211067e-01 -1.22221708e-01
 -1.86738372e-01 -1.41534910e-01 -1.35581827e+00  9.01780069e-01
  1.61617637e-01 -8.55751514e-01  1.27958047e+00  2.52635986e-01
  3.44071001e-01  7.13937759e-01 -1.57934594e+00  1.41399372e+00
  8.22207987e-01 -1.28439343e+00 -1.45479262e+00  7.71353364e-01
  1.28302419e+00 -3.55255008e-01  6.42893136e-01  5.90523362e-01
 -3.50971073e-01 -4.58114326e-01  3.54379788e-03 -3.47998410e-01
 -1.56074297e+00 -1.13668430e+00 -1.08421266e+00  4.95275885e-01
 -8.98913741e-01  1.25753677e+00  7.67681181e-01  6.71863258e-01
 -7.99057186e-01  6.25915676e-02  3.47351909e-01 -1.82917404e+00
  1.18332231e+00 -1.31801665e-01 -7.57132053e-01 -1.26028192e+00
 -1.00578237e+00  5.42998195e-01 -9.51746643e-01  7.42381066e-03
  5.44759892e-02 -2.66143084e-01 -1.06271517e+00  4.02839005e-01
  7.36834943e-01 -1.97048068e-01 -6.44588411e-01  3.35486084e-02
 -2.54439205e-01  1.73182297e+00 -9.41995859e-01  1.10154414e+00
 -4.76010963e-02  3.50317776e-01 -8.79274309e-01  4.74189185e-02
  1.46463662e-01 -6.42945349e-01  3.33926409e-01  2.16625595e+00
 -8.50996673e-02  1.75724372e-01  1.95169640e+00  5.29151738e-01
  9.23647642e-01 -5.48813879e-01  3.24873686e-01  1.11137712e+00
  9.49872673e-01 -3.52089643e-01 -1.63131762e+00 -8.17734748e-04
 -3.66719365e-01  9.37800467e-01 -1.53989434e-01 -8.92702863e-02
  2.62880713e-01 -1.26381528e+00 -1.42885542e+00 -4.11477596e-01
  4.94176507e-01 -1.03213525e+00 -3.63368690e-01 -5.08419931e-01
  5.17580748e-01  9.34122264e-01  4.66425747e-01 -4.54432815e-01
 -2.38372326e-01  3.00756168e+00 -4.97952223e-01 -4.68322217e-01
 -6.43149316e-01 -2.68529564e-01  3.10421854e-01 -7.96446025e-01
 -5.55932701e-01  7.85529256e-01  4.18347836e-01  1.25387657e+00
 -1.27040064e+00 -2.75792122e-01 -5.05517244e-01  9.63322401e-01
 -6.32425010e-01  1.66643918e-01  9.93001089e-03  9.25740540e-01
  2.70786285e-01  1.03921914e+00  3.68602037e-01 -2.36268067e+00
 -3.21644092e+00 -1.60793781e+00 -7.43278325e-01 -2.10140646e-01
 -1.56073463e+00 -4.33012635e-01 -7.02939093e-01 -8.57360438e-02
 -6.66061699e-01  1.42311990e+00  5.11154890e-01  2.08185101e+00
  9.76255238e-01  1.56415701e+00 -2.53416955e-01 -4.72085983e-01
  1.84032488e+00 -4.69812155e-01  9.46031287e-02 -1.61467314e-01
 -3.53142977e-01 -1.20471120e+00  1.13420045e+00  7.01390207e-02
  4.49424773e-01 -1.49702400e-01  1.43853676e+00  1.19232512e+00
 -4.12674576e-01 -8.27891290e-01 -6.55467212e-01  2.51934737e-01
 -1.17108814e-01 -5.99331260e-01  5.55221856e-01  2.41528600e-01
 -3.71257812e-01  4.58145201e-01  1.57677376e+00  9.15705189e-02
  2.19053492e-01 -6.06761575e-01  1.53555596e+00  6.31574154e-01
 -1.61637735e+00  9.70028579e-01 -3.15975636e-01 -2.45966673e+00
  1.08317900e+00  2.47318298e-01 -7.36221194e-01 -1.35980472e-01
 -9.03085411e-01  9.21647608e-01 -1.89229622e-01  1.78800762e-01
 -1.62127888e+00  7.24214911e-02 -2.92266309e-01  8.05216014e-01
  5.43008626e-01 -5.85072562e-02  3.29753339e-01  8.85874629e-02
 -9.51821685e-01 -1.73551464e+00 -2.77006269e-01  1.21652412e+00
 -6.82652354e-01 -8.71466458e-01  2.90320158e-01 -7.22397149e-01
 -9.92385089e-01 -1.03565648e-01  9.19688214e-03 -3.13832581e-01
  2.57582664e-01 -1.99769139e-01  8.25034380e-01 -5.51526487e-01
 -9.84271586e-01 -1.47599757e+00 -6.73825800e-01 -2.90449560e-01
  3.37727666e-01 -1.44509399e+00  6.28672838e-01 -5.47297776e-01
  4.50356424e-01 -1.21968046e-01  5.27374744e-02  1.09580529e+00
 -5.05788624e-03 -4.55791131e-02  8.02079514e-02 -6.50164306e-01
  1.20662105e+00 -4.30623651e-01 -8.12794089e-01  6.49608314e-01
 -4.85398412e-01  2.86437720e-01 -2.19450980e-01  3.66927311e-03
  5.90997279e-01  1.26827800e+00  1.93005681e-01  5.07310688e-01
  8.24983537e-01  1.24307978e+00  1.04984879e+00 -5.58759153e-01
 -7.48241067e-01  9.11128223e-01 -9.09721136e-01  1.93307424e+00
 -4.07258458e-02 -1.05943255e-01 -5.69776177e-01  4.12248164e-01
  2.02147985e+00  1.10744643e+00 -3.93982983e+00 -1.68803453e-01
 -8.30976009e-01  2.80678093e-01  1.61419189e+00  2.94064939e-01
  2.88474917e-01  1.22426367e+00  6.96302503e-02 -9.85197663e-01
 -6.64018154e-01  6.42194092e-01 -1.71930575e+00  5.91027915e-01
 -7.40937889e-01 -1.12546891e-01  7.55834103e-01 -1.95074975e-01
 -3.80426466e-01  9.66379344e-01 -1.38564742e+00  1.32719964e-01
 -7.65921593e-01  1.04404211e+00  9.68997955e-01 -1.40606523e+00
 -2.51259029e-01 -6.16387904e-01 -1.11702192e+00 -1.55655786e-01
 -3.73550296e-01  3.66183460e-01  6.00966394e-01 -2.55806041e+00
  3.65869284e-01 -6.16576791e-01  1.66667366e+00  4.60228890e-01
 -3.18988383e-01 -6.30856514e-01 -2.30293465e+00  8.93975735e-01
  1.26770258e+00 -5.72948575e-01 -4.58451927e-01  1.14972734e+00
 -3.01647514e-01 -6.31557286e-01  1.33069441e-01  8.31103027e-01
 -5.63323736e-01 -1.41714644e+00 -1.69626486e+00  6.74697310e-02
  1.70716405e+00  1.90600865e-02 -3.07289958e-02  7.49472827e-02
 -8.36154997e-01 -5.77946544e-01  8.56116056e-01 -4.91183370e-01
 -2.69104183e-01  5.88375747e-01  8.10706377e-01  5.53041220e-01
  7.93803394e-01 -5.50856352e-01 -1.12159026e+00  1.30101585e+00
  8.48120511e-01  8.09952974e-01 -2.89530307e-01 -4.43696916e-01
  1.88539729e-01 -1.07765459e-01  5.63350439e-01 -1.84017324e+00
 -7.28485763e-01 -3.51237133e-03 -1.26221633e+00 -7.78584182e-01
 -4.37908083e-01  4.44602519e-02 -1.85798800e+00 -1.32880831e+00
 -4.52885538e-01 -4.18061614e-01  4.77947026e-01  1.67996836e+00
 -1.04965067e+00  5.23709893e-01 -6.10293865e-01 -2.79159546e-01
 -9.61948872e-01  1.79210916e-01 -1.22325861e+00  4.99950528e-01
  1.07687676e+00 -5.14166594e-01  3.66915256e-01 -2.54865110e-01
 -4.67600852e-01  2.31269884e+00 -1.39790344e+00  3.34932387e-01
 -4.21052694e-01 -1.10160731e-01 -4.81092840e-01  2.54016876e-01
 -9.46651340e-01  1.77761197e-01  1.41646552e+00 -1.69330955e-01
 -8.17246258e-01  1.40238822e+00  6.27622008e-01 -8.09938371e-01
  8.96569788e-01 -1.14049625e+00 -3.18845510e-02  9.32341933e-01
  6.92714632e-01  2.63745338e-01  7.12271512e-01  9.48114574e-01
  1.56646395e+00  9.08695996e-01  6.35815680e-01  5.06942332e-01
  7.98339963e-01 -6.10547423e-01 -5.06484449e-01 -1.35399282e+00
 -4.88170981e-01  1.10477805e+00 -8.92674744e-01 -1.23337400e+00
 -2.68691242e-01 -9.90666628e-01  9.53064740e-01 -5.92630327e-01
 -2.83464283e-01 -7.56481707e-01  3.87179464e-01 -2.61554182e-01
 -2.70807352e-02  1.22869384e+00  1.10700059e+00  8.20044994e-01
  7.79173255e-01  1.26794815e+00  2.22212887e+00 -1.14939857e+00
  5.62451005e-01  9.76614535e-01  6.76431537e-01 -2.91650802e-01
 -9.15322363e-01 -1.36273527e+00 -6.12550557e-01  5.58680415e-01
 -1.52826637e-01  1.05694783e+00 -2.25753501e-01  5.42442143e-01
 -1.19582808e+00 -1.59100309e-01  3.34149033e-01 -5.70771992e-01
  8.30362618e-01  3.60264182e-02 -9.39190567e-01 -3.91650170e-01
 -5.90171874e-01  8.30241144e-01  1.13892424e+00  6.89352602e-02
  2.93087649e+00  4.66107726e-01  1.58099031e+00  4.02121156e-01
  2.36981601e-01 -1.69903421e+00  7.56382167e-01  2.17680454e+00
  1.63476551e+00 -4.75600272e-01 -1.74300814e+00  8.18731129e-01
 -7.83269882e-01 -3.47257823e-01 -4.31532592e-01  2.21117809e-02
  4.08000499e-02  1.06751657e+00 -3.84712577e-01  1.29260325e+00
 -1.07635927e+00  2.04015517e+00 -9.21291769e-01  1.90139502e-01
  2.40592286e-03 -8.90190244e-01 -1.11368549e+00  4.35385287e-01
 -5.96982384e+00  1.95158347e-01 -4.35953796e-01  8.93963754e-01
  1.03389823e+00  7.19518185e-01 -7.50749707e-01 -1.89046347e+00
  7.82199085e-01  1.33463907e+00  1.93730426e+00  4.21153642e-02
  4.47703063e-01  1.80149901e+00  4.30914164e-01 -3.76150697e-01
 -1.43420708e+00  1.34197593e+00  3.14388782e-01  4.22410369e-01
  1.04655957e+00 -5.69378674e-01 -8.80335093e-01 -1.27923620e+00
 -8.46412063e-01  2.16575921e-01 -1.49549317e+00  6.44111276e-01
 -3.15341830e+00 -7.68344343e-01  5.48292637e-01 -1.30805349e+00
  9.35754299e-01  7.46298254e-01  1.41131058e-01 -7.81983078e-01
  4.65681016e-01  7.78917670e-02  7.29766071e-01 -5.26666045e-01
  6.64057255e-01 -9.90458190e-01 -1.33096981e+00 -1.51442504e+00
  1.12476304e-01  8.23590815e-01 -4.81020391e-01 -1.02909935e+00
 -1.22576177e+00  1.93325341e+00 -1.67099118e-01 -1.38008624e-01
 -3.11627120e-01 -3.59268010e-01 -2.81054765e-01 -6.75828233e-02
  5.65103412e-01  1.91042995e+00  2.27166891e+00  1.94794714e+00
  1.27758050e+00  1.68779016e-01  6.67768598e-01  1.68333066e+00
  2.55267262e+00 -3.75029817e-02  1.24945951e+00 -9.79729593e-01
 -3.95407945e-01  2.53561080e-01  2.39381480e+00  1.79336929e+00
  4.98668492e-01 -1.81072220e-01 -2.49528229e-01  2.35326481e+00
 -3.13725919e-01 -8.00223887e-01 -3.88967633e-01 -2.17273995e-01
 -1.73248196e+00 -8.15286562e-02  1.27479434e-01 -3.79474491e-01
 -4.17552042e+00  1.37497894e-02  1.20999300e+00 -4.57535475e-01
 -5.67198813e-01 -4.61214840e-01  9.93540704e-01  7.75390625e-01
  1.13242492e-01 -4.79969382e-01  1.10238338e+00  2.47877352e-02
 -5.35875201e-01  9.11470950e-01 -1.77054375e-01 -4.37823147e-01
 -1.07498384e+00 -3.22158873e-01  1.15195072e+00  5.81820846e-01
  9.14134532e-02 -2.18353361e-01  1.21879363e+00  1.44971997e-01
 -3.99274498e-01  1.44881666e-01  5.89846075e-01 -7.04340816e-01
 -1.26690280e+00  2.86100417e-01 -2.48745990e+00 -1.28561926e+00
 -1.79180264e-01 -1.19018257e-01  4.21288669e-01  2.95611560e-01
 -8.38056743e-01 -5.68286955e-01 -1.76409185e+00  1.11793756e-01
 -1.12890017e+00  1.69048715e+00  7.71863759e-01 -6.46863759e-01
  1.09953439e+00 -1.40860307e+00 -1.48485795e-01 -6.04026318e-01
 -1.09773529e+00  5.38401961e-01 -1.84276670e-01 -8.91320348e-01
 -7.01939225e-01 -7.96114504e-01 -7.23391950e-01 -8.13122332e-01
 -1.52304471e+00  1.14661884e+00 -1.22505702e-01  8.20903480e-01
  1.32523274e+00  1.58811763e-01  7.08931565e-01  1.11614084e+00
  2.58422285e-01 -1.30674291e+00 -2.24968553e+00 -9.48519707e-01
  1.21927345e+00  1.10717320e+00  7.03860223e-01 -1.69426158e-01]"
